model_key,category,question,composed_question,expected_answer,predicted_answer,retrieved_sources,generation_time_s,curso,codigo,error
deepseek-r1-14b-4bit,open_ended,¿Qué dilemas se presentan comúnmente en la gestión de la calidad de proyectos de TI?,"En el curso Administración y Estrategia de Proyectos I de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué dilemas se presentan comúnmente en la gestión de la calidad de proyectos de TI?

Da una respuesta completa y explicativa.",La aplicación del concepto de deuda técnica y el equilibrio entre procesos de gestión e ingeniería.,"En el curso ""Administración y Estrategia de Proyectos I"" de la Maestría en Gerencia de Tecnologías de la Información, los dilemas comunes en la gestión de la calidad de proyectos de TI incluyen:

1. **Balance entre Calidad y Tiempo**: Asegurar una calidad elevada sin sacrificar los plazos establecidos puede ser un desafío. A menudo, se corre el riesgo de priorizar el tiempo por sobre la calidad, lo que puede resultar en productos defectuosos.

2. **Definición de Requisitos Claros**: La falta de una definición clara y precisa de los requisitos del proyecto puede conducir a interpretaciones ambiguas y, eventualmente, a productos que no satisfagan las expectativas del cliente.

3. **Gestión de Cambios**: La incorporación constante de cambios durante el proyecto puede complicar la gestión de la calidad, especialmente si no se tiene un proceso de control de cambios robusto.

4. **Recursos Limitados**: La disponibilidad de recursos, como personal capacitado, herramientas y tiempo, puede limitar la capacidad de implementar procesos de calidad efectivos.

5. **Estandarización de Procesos**: La ausencia de procesos estandarizados o de marcos comunes para la gestión de la calidad puede resultar en inconsistencias y dificultades para medir y mejorar",MC1203-Administración y estrategia de proyectos I.txt;MC1103-Gerencia de tecnología de información.txt;MC1203-Administración y estrategia de proyectos I.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt,8.04,Administración y Estrategia de Proyectos I,MC1203,
deepseek-r1-14b-4bit,open_ended,¿Qué elementos integran el marco filosófico de un negocio necesario para la planificación?,"En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué elementos integran el marco filosófico de un negocio necesario para la planificación?

Da una respuesta completa y explicativa.","Análisis FODA, misión, visión, valores, objetivos, estrategias, políticas y metas.","En el curso de Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, el marco filosófico de un negocio necesario para la planificación estratégica de TI integra los siguientes elementos:

1. **Entendiendo los fundamentos y el ambiente del negocio**: Es fundamental comprender los cimientos y el entorno en el que se desenvuelve la empresa para poder planificar adecuadamente la tecnología de la información.

2. **Gestión de expectativas para una empresa habilitada por TI**: Se enfoca en manejar las expectativas tanto de los stakeholders internos como externos, asegurando que la tecnología de la información contribuya a los objetivos empresariales.

3. **Creación del Gobierno de TI para la ejecución de un plan estratégico de TI**: Involucra la formación de un gobierno de tecnología de la información que supervise y guie la implementación del plan estratégico, asegurando alineación con los objetivos de la empresa.

4. **Modelos básicos para organizar la función de la información**: Se utilizan modelos y marcos de referencia para organizar y gestionar eficientemente la función de la información, lo que incluye la gobernanza de TI y la administración de proyectos y portafolios.

5. **Temas críticos/tendencias que impactan la administración",MC2301-Planificación estratégica de tecnología de información.txt;MC1103-Gerencia de tecnología de información.txt;MC1203-Administración y estrategia de proyectos I.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1101-Sistemas Estratégicos Empresariales.txt,8.2,Planificación Estratégica de TI,MC2301,
deepseek-r1-14b-4bit,open_ended,¿Qué factores se consideran para derivar el plan de información desde el modelo de negocio?,"En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué factores se consideran para derivar el plan de información desde el modelo de negocio?

Da una respuesta completa y explicativa.","Tendencias tecnológicas, procesos de negocio, arquitectura de aplicaciones y proyección de inversión.","En el curso de Planificación Estratégica de Tecnologías de la Información de la Maestría en Gerencia de Tecnologías de la Información, los factores considerados para derivar el plan de información desde el modelo de negocio son:

1. **Análisis de la Industria y el Negocio**: Se evalúan las tendencias, competidores, y condiciones del mercado para comprender cómo la tecnología puede dar ventaja competitiva.

2. **Diagnóstico de la Función de la Información**: Se identifican las capacidades actuales de la TI, los gaps tecnológicos, y cómo éstos afectan los procesos empresariales.

3. **Tendencias y Tendencias de la Organización de la Función de TI**: Se consideran las innovaciones tecnológicas y cómo la organización de la TI debe adaptarse para aprovecharlas.

4. **Análisis de la Situación Actual de TI**: Se realizan auditorías y diagnósticos para identificar las fortalezas y debilidades en la infraestructura y procesos de TI.

5. **Desarrollo de Recomendaciones y Alternativas de Solución**: Se proponen soluciones tecnológicas y organizacionales que alineen la TI con los objetivos del negocio.

6. **Análisis de Brecha**: Se identifican las diferencias entre el estado actual",MC2301-Planificación estratégica de tecnología de información.txt;MC1103-Gerencia de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC1203-Administración y estrategia de proyectos I.txt,8.21,Planificación Estratégica de TI,MC2301,
deepseek-r1-14b-4bit,open_ended,¿Qué capacidad específica adquiere el estudiante al finalizar este programa?,"En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué capacidad específica adquiere el estudiante al finalizar este programa?

Da una respuesta completa y explicativa.",La capacidad de desarrollar un plan estratégico de TI basado en lineamientos del negocio y mecanismos de priorización.,"En el curso de Planificación Estratégica de Tecnología de la Información de la Maestría en Gerencia de Tecnologías de la Información, el estudiante adquiere la capacidad de desarrollar un plan estratégico de TI a partir de las bases técnicas derivadas de los lineamientos estratégicos del negocio. Esto incluye considerar las tendencias de la tecnología de la información, los principios básicos de operación, los procesos de negocio, la arquitectura tecnológica, el portafolio de aplicaciones, el modelo organizacional, el análisis de riesgos, la estimación de recursos, la definición de prioridades, la calendarización y proyección de inversión, las recomendaciones de transición y seguimiento, así como los factores críticos de éxito en el desarrollo.",MC2301-Planificación estratégica de tecnología de información.txt;MC1103-Gerencia de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1103-Gerencia de tecnología de información.txt;MC1203-Administración y estrategia de proyectos I.txt,5.07,Planificación Estratégica de TI,MC2301,
deepseek-r1-14b-4bit,open_ended,¿Cómo se define el liderazgo y la administración desde la perspectiva del CIO?,"En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Cómo se define el liderazgo y la administración desde la perspectiva del CIO?

Da una respuesta completa y explicativa.",Se analiza como la gestión de expectativas para lograr una empresa habilitada por TI bajo un gobierno sólido.,"En el contexto proporcionado, no se menciona directamente cómo se define el liderazgo y la administración desde la perspectiva del CIO en el curso de Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información. El material aborda aspectos como la planificación estratégica, la gestión de expectativas, el gobierno de TI, y la administración de la función de la información, pero no específicamente desde la perspectiva del CIO.

Sin embargo, se puede inferir que el CIO (Chief Information Officer) desempeña un papel crucial en la planificación estratégica de TI, liderando la función de tecnología de la información y asegurando que ésta alinee con los objetivos del negocio. Esto implica un enfoque en la gobernanza de TI, la administración de proyectos, y la dirección de la función de la información, temas que se abarcan en los documentos proporcionados.

Si necesitas una respuesta más detallada, te recomendaría consultar directamente con el profesor o los materiales específicos del curso para obtener una definición más precisa desde la perspectiva del CIO.",MC2301-Planificación estratégica de tecnología de información.txt;MC1203-Administración y estrategia de proyectos I.txt;MC1103-Gerencia de tecnología de información.txt;MC1103-Gerencia de tecnología de información.txt;MC1203-Administración y estrategia de proyectos I.txt,6.98,Planificación Estratégica de TI,MC2301,
deepseek-r1-14b-4bit,open_ended,¿Cómo se aborda el diagnóstico de la situación actual de TI?,"En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Cómo se aborda el diagnóstico de la situación actual de TI?

Da una respuesta completa y explicativa.","Mediante el análisis de brecha, tendencias de organización de la función de TI y análisis de la industria.","En el curso de Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, el diagnóstico de la situación actual de TI se aborda a través de un análisis detallado que incluye la evaluación de la función de TI en la organización. Esto implica identificar los procesos actuales, las capacidades tecnológicas, los gaps en el desempeño, y las alineaciones con los objetivos estratégicos de la empresa. Además, se consideran las tendencias actuales de la industria y las recomendaciones para mejorar la eficiencia y efectividad de la función de TI.",MC2301-Planificación estratégica de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1103-Gerencia de tecnología de información.txt;MC1103-Gerencia de tecnología de información.txt;MC1203-Administración y estrategia de proyectos I.txt,4.09,Planificación Estratégica de TI,MC2301,
deepseek-r1-14b-4bit,open_ended,¿Bajo qué condiciones específicas un estudiante puede reprobar el curso por asistencia?,"En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Bajo qué condiciones específicas un estudiante puede reprobar el curso por asistencia?

Da una respuesta completa y explicativa.",Si acumula 4 faltas de asistencia injustificadas durante el semestre.,"En el curso ""Planificación Estratégica de Tecnología de la Información"" de la Maestría en Gerencia de Tecnologías de la Información, un estudiante puede reprobar el curso por asistencia bajo las siguientes condiciones específicas:

1. **Asistencia Obligatoria**: El curso exige una asistencia obligatoria a las clases.任然，没有具体的数值或百分比来说明缺勤的容忍度，因此无法确定具体的缺勤次数或比例会导致不及格。

2. **Suficiencia en Evaluaciones**: Aunque no se menciona directamente la insuficiencia en las evaluaciones como condición para reprobar por asistencia, se puede inferir que si un estudiante no asiste regularmente, podría afectar su desempeño en las evaluaciones, como pruebas, resolución de casos y la investigación bibliográfica.

3. **Impacto en Evaluaciones**: La asistencia直接影响 las actividades en clase, como la participación en discusiones y la preparación de tareas, lo que puede afectar la calificación final si no se cumple con los requisitos de asistencia.

En conclusión, aunque no se proporciona un umbral específico para la asistencia, la asistencia obligatoria y su impacto en las evaluaciones son factores críticos que pueden influir en la calificación final del curso.",MC1103-Gerencia de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1103-Gerencia de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1203-Administración y estrategia de proyectos I.txt,7.99,Planificación Estratégica de TI,MC2301,
deepseek-r1-14b-4bit,open_ended,¿Cuál es el concepto fundamental que modela este curso por encima de la tecnología física?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿Cuál es el concepto fundamental que modela este curso por encima de la tecnología física?

Da una respuesta completa y explicativa.","El concepto de cómputo, definido a través de mecanismos abstractos independientes de computadoras específicas.","En el curso Teoría de Autómatas de la Maestría en Computación, el concepto fundamental que se modela por encima de la tecnología física es el **cómputo abstracto**. Este curso se centra en comprender los modelos formales que capturan la esencia del proceso de cómputo sin apelar a lenguajes de programación o computadoras específicas. A través de la teoría de autómatas y lenguajes formales, se estudian los modelos matemáticos que describen la generación y reconocimiento de lenguajes formales, los límites de la computación y las propiedades de los lenguajes regulares. Esto permite a los estudiantes comprender la relación entre la computación teórica y la construcción de sistemas como compiladores, bases de datos y analizadores de lenguaje natural, entre otros.",MC7201-Introducción a la Investigación.txt;MC6102-Análisis de Algoritmos.txt;MC7201-Introducción a la Investigación.txt;MC6003-Teoría de Autómatas.txt;MC6004-Sistemas Operativos Avanzados.txt,5.78,Teoría de Autómatas,MC6003,
deepseek-r1-14b-4bit,open_ended,¿Cómo se relaciona la computación teórica con la construcción práctica de compiladores?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿Cómo se relaciona la computación teórica con la construcción práctica de compiladores?

Da una respuesta completa y explicativa.",Brinda los modelos formales necesarios para el reconocimiento y generación de lenguajes formales usados en compilación.,"La computación teórica, estudiada en el curso Teoría de Autómatas, se relaciona con la construcción práctica de compiladores de la siguiente manera:

1. **Modelos Formales de Computación**: La teoría de autómatas introduce conceptos como autómatas de estados finitos (FA's) y máquinas de Turing, que sirven como modelos abstractos de computación. Estos modelos ayudan a comprender los límites y capacidades de los lenguajes formales y las computaciones.

2. **Gramáticas y Lenguajes Formales**: Los estudiantes aprenden sobre gramáticas regulares y contextuales, que son fundamentales para definir lenguajes formales. Esto es esencial en la construcción de compiladores, ya que los compiladores necesitan analizar y traducir lenguajes de programación (que son lenguajes formales) en código máquina.

3. **Reconocimiento de Lenguajes**: Los autómatas de estados finitos y las expresiones regulares son herramientas clave para el reconocimiento de lenguajes formales. En la práctica, los compiladores usan estos conceptos para analizar el código fuente y detectar errores sintácticos.

4. **Aplicaciones en Compiladores**: Los conceptos teóricos se aplican en la implementación de compiladores, especialmente en la",MC6102-Análisis de Algoritmos.txt;MC6003-Teoría de Autómatas.txt;MC7201-Introducción a la Investigación.txt;MC7201-Introducción a la Investigación.txt;MC6102-Análisis de Algoritmos.txt,8.47,Teoría de Autómatas,MC6003,
deepseek-r1-14b-4bit,open_ended,¿Qué jerarquía se utiliza para clasificar gramáticas según su estructura de frase?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿Qué jerarquía se utiliza para clasificar gramáticas según su estructura de frase?

Da una respuesta completa y explicativa.",La jerarquía de Chomsky.,"En el curso Teoría de Autómatas de la Maestría en Computación, se utiliza la **jerarquía de Chomsky** para clasificar las gramáticas según su estructura de frase. Esta jerarquía se compone de los siguientes niveles, de más restrictivo a más general:

1. **Gramáticas regulares (Regular Grammars)**: Estas gramáticas generan lenguajes regulares, que pueden ser reconocidos por autómatas de estados finitos (FA's). Son las más restrictivas y tienen una estructura de frase limitada a operaciones de concatenación y unión.

2. **Gramáticas contextuales libres (Context-Free Grammars - CFG)**: Estas gramáticas generan lenguajes libres de contexto, que pueden ser reconocidos por autómatas de pila (PDA's). Son más generales que las gramáticas regulares y permiten producciones con estructuras de frase más complejas, como reglas de producción que eliminan variables.

3. **Gramáticas contextuales (Context-Sensitive Grammars)**: Estas gramáticas generan lenguajes contextuales, que requieren que las producciones de reemplazo solo ocurran en ciertos contextos. Son más generales que las CFG y menos generales que las gramáticas de pila con reescritura (L-grammars).

4. **Gramáticas",MC6003-Teoría de Autómatas.txt;MC6102-Análisis de Algoritmos.txt;MC6102-Análisis de Algoritmos.txt;MC6003-Teoría de Autómatas.txt;MC6004-Sistemas Operativos Avanzados.txt,8.46,Teoría de Autómatas,MC6003,
deepseek-r1-14b-4bit,open_ended,¿Qué herramienta matemática se estudia para demostrar que un lenguaje no es regular?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿Qué herramienta matemática se estudia para demostrar que un lenguaje no es regular?

Da una respuesta completa y explicativa.",El Pumping Lemma.,"En el curso de Teoría de Autómatas de la Maestría en Computación, la herramienta matemática utilizada para demostrar que un lenguaje no es regular es el **Lema de bombeo (Pumping Lemma)**. Este método se aplica a los lenguajes regulares y permite determinar si un lenguaje no cumple con las propiedades necesarias para ser regular,从而 demostrando que no es un lenguaje regular.",MC6003-Teoría de Autómatas.txt;MC6102-Análisis de Algoritmos.txt;MC6102-Análisis de Algoritmos.txt;MC6003-Teoría de Autómatas.txt;MC7201-Introducción a la Investigación.txt,3.54,Teoría de Autómatas,MC6003,
deepseek-r1-14b-4bit,open_ended,¿Qué modelos matemáticos se analizan para el reconocimiento de lenguajes formales?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿Qué modelos matemáticos se analizan para el reconocimiento de lenguajes formales?

Da una respuesta completa y explicativa.",Desde los autómatas de estados finitos hasta las máquinas de Turing.,"En el curso Teoría de Autómatas de la Maestría en Computación, se analizan los siguientes modelos matemáticos para el reconocimiento de lenguajes formales:

1. **Autómatas de Estados Finitos (FA’s)**: Estos incluyen:
   - **Sistemas de Estados Finitos**: Modelos que representan estados y transiciones entre ellos.
   - **Nodeterminismo y ε-transiciones**: Conceptos clave para entender la aceptación de lenguajes formales.
   - **Expresiones regulares**: Lenguajes que pueden ser representados mediante expresiones regulares, que son equivalentes a los autómatas de estados finitos.

2. **Autómatas de Pila (PDA’s)**: Modelos que extienden el concepto de autómatas de estados finitos mediante el uso de una pila para almacenar información adicional, permitiendo el reconocimiento de lenguajes más complejos, como los contextuales.

3. **Máquinas de Turing**: Modelos teóricos que representan la computación abstracta, capaces de simular cualquier algoritmo y constituyen el modelo más poderoso para el reconocimiento de lenguajes formales.

Estos modelos forman la base para comprender las propiedades y aplicaciones de los lenguajes formales en la teoría",MC6003-Teoría de Autómatas.txt;MC6102-Análisis de Algoritmos.txt;MC7201-Introducción a la Investigación.txt;MC6102-Análisis de Algoritmos.txt;MC6003-Teoría de Autómatas.txt,8.43,Teoría de Autómatas,MC6003,
deepseek-r1-14b-4bit,open_ended,¿Qué formación matemática previa se asume en los estudiantes de este curso de postgrado?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿Qué formación matemática previa se asume en los estudiantes de este curso de postgrado?

Da una respuesta completa y explicativa.",Conocimientos sólidos de matemática discreta adquiridos durante el bachillerato.,"En el curso Teoría de Autómatas de la Maestría en Computación, se asume que los estudiantes tienen una formación matemática previa en álgebra lineal, cálculo y probabilidad. Esto se menciona en el documento de programa del curso MC6104-Diseño de Experimentos, donde se indican los requisitos necesarios para el curso, incluyendo álgebra lineal, cálculo y probabilidades.",MC7201-Introducción a la Investigación.txt;MC6003-Teoría de Autómatas.txt;MC6102-Análisis de Algoritmos.txt;MC7201-Introducción a la Investigación.txt;MC6104-Diseño de Experimentos.txt,3.49,Teoría de Autómatas,MC6003,
deepseek-r1-14b-4bit,open_ended,¿Qué tipo de material se revisa para estudiar las tendencias actuales de investigación?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿Qué tipo de material se revisa para estudiar las tendencias actuales de investigación?

Da una respuesta completa y explicativa.",Diferentes papers y artículos científicos seleccionados por el profesor en lugar de un libro de texto único.,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, el material revisado para estudiar las tendencias actuales de investigación incluye:

1. **Introducción a los Sistemas Operativos Avanzados**: Se aborda la estructura y diseño de sistemas operativos modernos, incluyendo temas como monitores de máquinas virtuales y mecanismos de comunicación en sistemas distribuidos.

2. **Tendencias Actuales en Investigación**:
   - **Sincronización y Planificación de Tareas**: Se estudian técnicas avanzadas para la sincronización en sistemas distribuidos y el scheduling en sistemas de tiempo real.
   - **Sistemas Distribuidos y Cloud Computing**: Se analizan los conceptos y aplicaciones de sistemas distribuidos, incluyendo el manejo de memoria compartida y la integración con cloud computing.
   - **File Systems y Memoria Virtual**: Se revisan los avances en el diseño de sistemas de archivos y la gestión de memoria virtual, incluyendo la atomicidad y la recuperación de errores.

3. **Dispositivos Móviles y Computación de Alto Rendimiento**: Se abordan los desafíos y oportunidades en la integración de dispositivos móviles en sistemas operativos avanzados y las técnicas para optimizar el rendimiento en computación de alto",MC2301-Planificación estratégica de tecnología de información.txt;MC7201-Introducción a la Investigación.txt;MC1103-Gerencia de tecnología de información.txt;MC6004-Sistemas Operativos Avanzados.txt;MC6102-Análisis de Algoritmos.txt,8.21,Sistemas Operativos Avanzados,MC6004,
deepseek-r1-14b-4bit,open_ended,¿Qué requisitos de calidad deben cumplir los apuntes oficiales realizados por los estudiantes?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿Qué requisitos de calidad deben cumplir los apuntes oficiales realizados por los estudiantes?

Da una respuesta completa y explicativa.","Deben ser reportes detallados con imágenes, gráficos y datos adicionales, evitando ser simples resúmenes ejecutivos.","En el curso Sistemas Operativos Avanzados de la Maestría en Computación, los apuntes oficiales realizados por los estudiantes deben cumplir con los siguientes requisitos de calidad:

1. **Calidad del Contenido**: Los apuntes deben ser detallados y enriquecidos con una portada, tabla de contenido, imágenes, gráficos y cualquier otro material que contribuya a una comprensión clara y exhaustiva del tema abordado en clase.

2. **Formato y Presentación**: Los apuntes deben tener una estructura bien organizada, con un formato limpio y profesional. Esto incluye una correcta numeración de secciones, subsecciones y un uso consistente de estilos tipográficos.

3. **Exactitud y Complejidad**: Los apuntes deben reflejar fielmente el material presentado en clase, asegurando que la información sea precisa y que se profundice en los conceptos avanzados del curso.

4. **Originalidad y Creatividad**: Se espera que los apuntes no sean meros resúmenes superficiales, sino que integren una interpretación personal y creativa del material estudiado, mostrando una comprensión profunda de los temas.

5. **Tiempo de Submisión**: Los apuntes deben ser subidos al foro del curso antes de la siguiente lección, asegur",MC6004-Sistemas Operativos Avanzados.txt;MC1003-Seguridad y Criptografía.txt;MC1103-Gerencia de tecnología de información.txt;MC6102-Análisis de Algoritmos.txt;MC2301-Planificación estratégica de tecnología de información.txt,8.14,Sistemas Operativos Avanzados,MC6004,
deepseek-r1-14b-4bit,open_ended,¿Qué cinco preguntas clave deben responderse al entregar los resúmenes de los artículos científicos?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿Qué cinco preguntas clave deben responderse al entregar los resúmenes de los artículos científicos?

Da una respuesta completa y explicativa.","Problema planteado, importancia, soluciones previas, propuesta de los autores y éxito de la misma.","En el curso Sistemas Operativos Avanzados de la Maestría en Computación, los resúmenes de los artículos científicos deben responder a las siguientes cinco preguntas clave:

1. **¿Cuál es el problema o investigación que se aborda en el artículo?**  
   - Describe el tema central o la pregunta de investigación que los autores están intentando resolver.

2. **¿Qué metodología o enfoque se utiliza para abordar el problema?**  
   - Explica los métodos, herramientas o técnicas que se emplean para analizar y resolver el problema.

3. **¿Cuáles son los resultados obtenidos o las contribuciones principales del artículo?**  
   - Resume los hallazgos más relevantes o las aportaciones innovadoras que el estudio presenta.

4. **¿Cómo se validan los resultados o contribuciones?**  
   - Describe cómo los autores verifican la fiabilidad y el valor de sus resultados, ya sea mediante experimentos, comparaciones con otros trabajos o análisis estadístico.

5. **¿Cuáles son las implicaciones o aplicaciones prácticas de los resultados?**  
   - Explica cómo los resultados del estudio pueden ser utilizados en contextos prácticos o cómo contribuyen al avance en el campo de los sistemas operativos avanzados.

Estas preguntas ayudan a comprender de manera clara y",MC7201-Introducción a la Investigación.txt;MC6102-Análisis de Algoritmos.txt;MC6104-Diseño de Experimentos.txt;MC6004-Sistemas Operativos Avanzados.txt;MC7201-Introducción a la Investigación.txt,8.17,Sistemas Operativos Avanzados,MC6004,
deepseek-r1-14b-4bit,open_ended,¿Cómo se evalúa la capacidad de comunicación científica de los estudiantes?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿Cómo se evalúa la capacidad de comunicación científica de los estudiantes?

Da una respuesta completa y explicativa.",Mediante una presentación oral obligatoria que sigue el formato de una conferencia científica.,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, la capacidad de comunicación científica de los estudiantes se evalúa a través de presentaciones orales y la redacción de un paper científico. 

1. **Presentaciones Orales**: Los estudiantes deben presentar un paper asignado por el profesor siguiendo el formato de una conferencia científica. Las presentaciones son rigurosamente cronometradas, durando entre 16 y 20 minutos. Se les exige que preparen con anticipación y no improvise elementos no ensayados. Además, los presentadores son responsables de verificar que el equipo funcione correctamente y de entregar fotocopias del material al grupo una semana antes de la presentación.

2. **Paper de Investigación**: Cada grupo de trabajo debe escribir un artículo científico en inglés, utilizando LATEX y siguiendo el formato de IEEE Transactions. El paper debe incluir secciones como abstract, introducción, metodología, resultados y conclusiones, entre otras. Además, los estudiantes deben cumplir con hitos específicos como la aprobación del tema, entrega de abstract y referencias, versión preliminar y versión final del paper.

Estas actividades buscan desarrollar habilidades en la comunicación científica, tanto en la presentación oral como en la redacción de un artículo académico.",MC7201-Introducción a la Investigación.txt;MC6102-Análisis de Algoritmos.txt;MC7201-Introducción a la Investigación.txt;MC1103-Gerencia de tecnología de información.txt;MC6004-Sistemas Operativos Avanzados.txt,8.12,Sistemas Operativos Avanzados,MC6004,
deepseek-r1-14b-4bit,open_ended,¿Qué experiencia técnica previa es indispensable para el éxito en los proyectos programados?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿Qué experiencia técnica previa es indispensable para el éxito en los proyectos programados?

Da una respuesta completa y explicativa.","Programación en C, lenguaje ensamblador y dominio de ambientes UNIX o Linux.","Para el curso Sistemas Operativos Avanzados de la Maestría en Computación, es indispensable tener una experiencia técnica previa sólida en la programación de sistemas operativos y en la implementación de estructuras de datos y algoritmos avanzados. Además, se recomienda tener conocimientos previos en diseño de algoritmos, análisis de complejidad y manejo de estructuras de datos, ya que estos conceptos son fundamentales para abordar los proyectos programados en el curso.",MC2301-Planificación estratégica de tecnología de información.txt;MC6004-Sistemas Operativos Avanzados.txt;MC1103-Gerencia de tecnología de información.txt;MC6102-Análisis de Algoritmos.txt;MC7201-Introducción a la Investigación.txt,3.48,Sistemas Operativos Avanzados,MC6004,
deepseek-r1-14b-4bit,open_ended,¿Qué temas de computación moderna se incluyen en los contenidos técnicos?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿Qué temas de computación moderna se incluyen en los contenidos técnicos?

Da una respuesta completa y explicativa.","Cloud Computing, High Performance Computing, dispositivos móviles y sistemas de tiempo real.","En el curso Sistemas Operativos Avanzados de la Maestría en Computación, los temas de computación moderna incluidos en los contenidos técnicos son:

1. **Introducción**: Fundamentos y perspectiva general de los sistemas operativos avanzados.
2. **Estructuras de Sistemas Operativos**: Componentes y arquitecturas modernas de los sistemas operativos.
3. **Monitores de Máquinas Virtuales**: Gestion de recursos en entornos virtuales.
4. **Mecanismos de Comunicación en Sistemas Distribuidos**: Protocolos y técnicas para la comunicación en sistemas distribuidos.
5. **Sincronización**: Mecanismos para la sincronización de procesos en sistemas concurrentes.
6. **Scheduling**: Algoritmos y estrategias de planificación de procesos.
7. **Sistemas Distribuidos: Conceptos Básicos y Scheduling**: Arquitectura y planificación en sistemas distribuidos.
8. **File Systems**: Sistemas de archivos avanzados y su implementación.
9. **Distributed Shared Memory (DSM)**: Gestion de memoria compartida en entornos distribuidos.
10. **Memoria Virtual Recuperable – Atomicidad**: Gestion de memoria virtual y conceptos de atomicidad.
11. **Sistemas de",MC6004-Sistemas Operativos Avanzados.txt;MC7201-Introducción a la Investigación.txt;MC6102-Análisis de Algoritmos.txt;MC7201-Introducción a la Investigación.txt;MC6104-Diseño de Experimentos.txt,8.42,Sistemas Operativos Avanzados,MC6004,
deepseek-r1-14b-4bit,open_ended,¿Por qué el diseño de algoritmos se considera la actividad fundamental de la computación?,"En el curso Análisis de Algoritmos de la Maestría en Computación, ¿Por qué el diseño de algoritmos se considera la actividad fundamental de la computación?

Da una respuesta completa y explicativa.","Porque toda computación es, por definición, el resultado de la ejecución de un algoritmo.","En el curso Análisis de Algoritmos de la Maestría en Computación, el diseño de algoritmos se considera la actividad fundamental de la computación porque los algoritmos son la base para resolver problemas concretos de manera efectiva y eficiente. Un algoritmo no solo debe funcionar correctamente (corrección) sino que también debe ser eficiente en términos de recursos como tiempo y espacio. Además, el diseño de algoritmos implica técnicas y estructuras de datos que permiten abordar problemas complejos y encontrar soluciones optimales o near-optimales. Este enfoque es esencial en todas las áreas de las Ciencias de la Computación, como sistemas operativos, inteligencia artificial y modelado de现实, lo que hace que el diseño de algoritmos sea una actividad central en el desarrollo tecnológico.",MC6102-Análisis de Algoritmos.txt;MC6102-Análisis de Algoritmos.txt;MC7201-Introducción a la Investigación.txt;MC7201-Introducción a la Investigación.txt;MC6004-Sistemas Operativos Avanzados.txt,5.55,Análisis de Algoritmos,MC6102,
